ID,duration,wav,spk_id,wrd
MC01_1_0221_wav_arrayMic,5.1,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0221.wav,MC01,THEY CARRIED ME OFF ON THE STRETCHER
MC01_1_0222_wav_arrayMic,2.85,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0222.wav,MC01,WHITE
MC01_1_0223_wav_arrayMic,4.8,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0223.wav,MC01,WHERE WERE YOU WHILE WE WERE AWAY?
MC01_1_0224_wav_arrayMic,4.8,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0224.wav,MC01,ALL THE BIG BASEBALL PLAYERS GET TRADED
MC01_1_0225_wav_arrayMic,3.0,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0225.wav,MC01,THREE
MC01_1_0226_wav_arrayMic,3.0,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0226.wav,MC01,DOT
MC01_1_0227_wav_arrayMic,5.55,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0227.wav,MC01,BOTH FIGURES WOULD GO HIGHER IN LATER YEARS
MC01_1_0228_wav_arrayMic,4.65,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0228.wav,MC01,WE GATHERED SHELLS ON THE BEACH
MC01_1_0229_wav_arrayMic,3.75,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0229.wav,MC01,CHEER
MC01_1_0230_wav_arrayMic,3.15,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0230.wav,MC01,CHEER
MC01_1_0231_wav_arrayMic,3.15,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0231.wav,MC01,SUIT
MC01_1_0232_wav_arrayMic,3.15,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0232.wav,MC01,COUPE
MC01_1_0233_wav_arrayMic,3.3,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0233.wav,MC01,TILE
MC01_1_0234_wav_arrayMic,3.15,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0234.wav,MC01,YES
MC01_1_0235_wav_arrayMic,5.25,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0235.wav,MC01,WHY YELL OR WORRY OVER SILLY ITEMS?
MC01_1_0236_wav_arrayMic,3.3,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0236.wav,MC01,SWAY
MC01_1_0237_wav_arrayMic,3.45,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0237.wav,MC01,ROCKS
MC01_1_0238_wav_arrayMic,3.45,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0238.wav,MC01,SELECT
MC01_1_0239_wav_arrayMic,3.3,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0239.wav,MC01,DELTA
MC01_1_0240_wav_arrayMic,2.4,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0240.wav,MC01,PRIOR
MC01_1_0241_wav_arrayMic,3.45,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0241.wav,MC01,SLEEP
MC01_1_0242_wav_arrayMic,3.45,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0242.wav,MC01,FEAR
MC01_1_0243_wav_arrayMic,5.7,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0243.wav,MC01,YOU'D BE BETTER OFF TAKING A COLD SHOWER
MC01_1_0244_wav_arrayMic,3.3,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0244.wav,MC01,PLAY
MC01_1_0245_wav_arrayMic,6.45,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0245.wav,MC01,ONE VALIDATED ACTS OF SCHOOL DISTRICTS
MC01_1_0246_wav_arrayMic,3.0,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0246.wav,MC01,WRITE
MC01_1_0247_wav_arrayMic,3.3,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0247.wav,MC01,DEER
MC01_1_0248_wav_arrayMic,3.3,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0248.wav,MC01,AREA
MC01_1_0249_wav_arrayMic,3.15,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0249.wav,MC01,ATE
MC01_1_0250_wav_arrayMic,3.45,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0250.wav,MC01,MERE
MC01_1_0251_wav_arrayMic,3.15,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0251.wav,MC01,GALORE
MC01_1_0252_wav_arrayMic,3.15,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0252.wav,MC01,SLIP
MC01_1_0253_wav_arrayMic,4.2,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0253.wav,MC01,IT WAS A GOOD WIN FOR US
MC01_1_0254_wav_arrayMic,3.15,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0254.wav,MC01,TAKE
MC01_1_0255_wav_arrayMic,3.15,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0255.wav,MC01,MIKE
MC01_1_0256_wav_arrayMic,5.55,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0256.wav,MC01,IF YOU ARE LOSING WATER REPLACE IT IMMEDIATELY
MC01_1_0257_wav_arrayMic,3.15,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0257.wav,MC01,LEAK
MC01_1_0258_wav_arrayMic,2.85,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0258.wav,MC01,AT
MC01_1_0259_wav_arrayMic,4.5,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0259.wav,MC01,THE BOOKS ARE VERY EXPENSIVE
MC01_1_0260_wav_arrayMic,4.65,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0260.wav,MC01,I HAVE HAD MY BELL RUNG
MC01_1_0261_wav_arrayMic,4.5,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0261.wav,MC01,ALFALFA IS HEALTHY FOR YOU
MC01_1_0262_wav_arrayMic,3.45,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0262.wav,MC01,SERGEANT
MC01_1_0263_wav_arrayMic,5.7,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0263.wav,MC01,ALUMINUM SILVERWARE CAN OFTEN BE FLIMSY
MC01_1_0264_wav_arrayMic,3.45,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0264.wav,MC01,CHOP
MC01_1_0265_wav_arrayMic,3.0,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0265.wav,MC01,FAT
MC01_1_0266_wav_arrayMic,3.0,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0266.wav,MC01,SIX
MC01_1_0267_wav_arrayMic,3.0,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0267.wav,MC01,SELL
MC01_1_0268_wav_arrayMic,3.3,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0268.wav,MC01,START
MC01_1_0269_wav_arrayMic,3.15,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0269.wav,MC01,AND
MC01_1_0270_wav_arrayMic,4.95,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0270.wav,MC01,THE BOX CONTAINED THREE SWEATERS
MC01_1_0271_wav_arrayMic,3.15,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0271.wav,MC01,YES
MC01_1_0272_wav_arrayMic,2.85,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0272.wav,MC01,CAKE
MC01_1_0273_wav_arrayMic,3.6,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0273.wav,MC01,AT
MC01_1_0274_wav_arrayMic,6.0,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0274.wav,MC01,IT EVENTUALLY BECAME A RATHER PROUD CLAIM
MC01_1_0275_wav_arrayMic,3.45,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0275.wav,MC01,FOXTROT
MC01_1_0276_wav_arrayMic,3.15,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0276.wav,MC01,THORN
MC01_1_0277_wav_arrayMic,3.15,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0277.wav,MC01,OSCAR
MC01_1_0278_wav_arrayMic,3.6,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0278.wav,MC01,NINE
MC01_1_0279_wav_arrayMic,5.85,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0279.wav,MC01,BEFORE THURSDAY'S EXAM REVIEW EVERY FORMULA
MC01_1_0280_wav_arrayMic,3.0,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0280.wav,MC01,HAT
MC01_1_0281_wav_arrayMic,3.15,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0281.wav,MC01,LEAK
MC01_1_0282_wav_arrayMic,3.45,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0282.wav,MC01,HIM
MC01_1_0283_wav_arrayMic,2.85,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0283.wav,MC01,PIT
MC01_1_0284_wav_arrayMic,3.0,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0284.wav,MC01,TOP
MC01_1_0285_wav_arrayMic,3.0,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0285.wav,MC01,WITCH
MC01_1_0286_wav_arrayMic,3.15,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0286.wav,MC01,DARN
MC01_1_0287_wav_arrayMic,6.6,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0287.wav,MC01,SHE WORE WARM FLEECY WOOLEN OVERALLS
MC01_1_0288_wav_arrayMic,5.55,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0288.wav,MC01,THE DOLPHINS SWAM AROUND OUR BOAT
MC01_1_0289_wav_arrayMic,9.0,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0289.wav,MC01,IT ALSO PROVIDES FOR FUNDS TO CLEAR SLUMS AND HELP COLLEGES BUILD DORMITORIES
MC01_1_0290_wav_arrayMic,4.5,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0290.wav,MC01,HE WRAPPED THE PACKAGE HASTILY
MC01_1_0291_wav_arrayMic,3.6,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0291.wav,MC01,SPIT
MC01_1_0292_wav_arrayMic,4.95,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0292.wav,MC01,SWING YOUR ARM AS HIGH AS YOU CAN
MC01_1_0293_wav_arrayMic,3.15,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0293.wav,MC01,FILL
MC01_1_0294_wav_arrayMic,2.85,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0294.wav,MC01,HUM
MC01_1_0295_wav_arrayMic,3.3,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0295.wav,MC01,WITTY
MC01_1_0296_wav_arrayMic,4.8,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0296.wav,MC01,THE LITTLE SCHOOLHOUSE STOOD EMPTY
MC01_1_0297_wav_arrayMic,3.45,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0297.wav,MC01,REEK
MC01_1_0298_wav_arrayMic,3.15,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0298.wav,MC01,SPAIN
MC01_1_0299_wav_arrayMic,3.6,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0299.wav,MC01,SIGH
MC01_1_0300_wav_arrayMic,4.95,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0300.wav,MC01,A ROLL OF WIRE LAY NEAR THE WALL
MC01_1_0301_wav_arrayMic,2.25,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0301.wav,MC01,ZERO
MC01_1_0302_wav_arrayMic,3.45,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0302.wav,MC01,HOTEL
MC01_1_0303_wav_arrayMic,3.0,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0303.wav,MC01,MITTEN
MC01_1_0304_wav_arrayMic,3.15,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0304.wav,MC01,WRITTEN
MC01_1_0305_wav_arrayMic,2.85,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0305.wav,MC01,RICH
MC01_1_0306_wav_arrayMic,3.3,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0306.wav,MC01,PAPA
MC01_1_0307_wav_arrayMic,3.45,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0307.wav,MC01,SEVEN
MC01_1_0308_wav_arrayMic,3.75,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0308.wav,MC01,BITTEN
MC01_1_0309_wav_arrayMic,5.55,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0309.wav,MC01,ALIMONY HARMS A DIVORCED MAN'S WEALTH
MC01_1_0310_wav_arrayMic,3.0,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0310.wav,MC01,PARK
MC01_1_0311_wav_arrayMic,3.6,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0311.wav,MC01,TELL
MC01_1_0312_wav_arrayMic,8.55,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0312.wav,MC01,HE FURTHER PROPOSED GRANTS OF AN UNSPECIFIED SUM FOR EXPERIMENTAL HOSPITALS
MC01_1_0313_wav_arrayMic,3.15,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0313.wav,MC01,HARP
MC01_1_0314_wav_arrayMic,6.3,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0314.wav,MC01,DAY AFTER DAY SOME NEW EPISODE IS REPORTED
MC01_1_0315_wav_arrayMic,3.15,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0315.wav,MC01,LIMA
MC01_1_0316_wav_arrayMic,2.85,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0316.wav,MC01,HEART
MC01_1_0317_wav_arrayMic,3.0,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0317.wav,MC01,KILO
MC01_1_0318_wav_arrayMic,4.65,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0318.wav,MC01,THE JOB PROVIDES MANY BENEFITS
MC01_1_0319_wav_arrayMic,3.0,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0319.wav,MC01,LOYAL
MC01_1_0320_wav_arrayMic,3.0,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0320.wav,MC01,EIGHT
MC01_1_0321_wav_arrayMic,3.3,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0321.wav,MC01,KNITTING
MC01_1_0322_wav_arrayMic,3.75,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0322.wav,MC01,SEEDS
MC01_1_0323_wav_arrayMic,3.15,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0323.wav,MC01,HEM
MC01_1_0324_wav_arrayMic,3.15,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0324.wav,MC01,DARK
MC01_1_0325_wav_arrayMic,3.45,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0325.wav,MC01,NO
MC01_1_0326_wav_arrayMic,3.3,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0326.wav,MC01,HILL
MC01_1_0327_wav_arrayMic,5.55,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0327.wav,MC01,THE MUSEUM HIRES MUSICIANS EVERY EVENING
MC01_1_0328_wav_arrayMic,3.3,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0328.wav,MC01,THOUGHT
MC01_1_0329_wav_arrayMic,4.95,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_arrayMic/0329.wav,MC01,WHEN ALL ELSE FAILS USE FORCE
MC01_1_0005_wav_headMic,2.965,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0005.wav,MC01,SPARK SPARK SPARK
MC01_1_0006_wav_headMic,2.69,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0006.wav,MC01,SPARK
MC01_1_0007_wav_headMic,2.795,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0007.wav,MC01,ONE
MC01_1_0008_wav_headMic,2.91,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0008.wav,MC01,BUG
MC01_1_0009_wav_headMic,2.835,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0009.wav,MC01,STICK
MC01_1_0010_wav_headMic,2.935,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0010.wav,MC01,FEED
MC01_1_0011_wav_headMic,2.825,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0011.wav,MC01,STUBBLE
MC01_1_0012_wav_headMic,2.92,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0012.wav,MC01,SHEET
MC01_1_0013_wav_headMic,2.91,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0013.wav,MC01,HORN
MC01_1_0014_wav_headMic,3.265,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0014.wav,MC01,TRACE
MC01_1_0015_wav_headMic,4.66,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0015.wav,MC01,WELL HE IS NEARLY NINETY-THREE YEARS OLD
MC01_1_0016_wav_headMic,4.455,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0016.wav,MC01,YOU WISHED TO KNOW ALL ABOUT MY GRANDFATHER
MC01_1_0017_wav_headMic,3.15,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0017.wav,MC01,TORN
MC01_1_0018_wav_headMic,2.735,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0018.wav,MC01,LEFT
MC01_1_0019_wav_headMic,4.73,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0019.wav,MC01,YET HE STILL THINKS AS SWIFTLY AS EVER
MC01_1_0020_wav_headMic,4.34,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0020.wav,MC01,USUALLY MINUS SEVERAL BUTTONS
MC01_1_0021_wav_headMic,3.19,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0021.wav,MC01,PARK
MC01_1_0022_wav_headMic,3.145,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0022.wav,MC01,BEAT
MC01_1_0023_wav_headMic,2.92,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0023.wav,MC01,ALPHA
MC01_1_0024_wav_headMic,2.95,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0024.wav,MC01,BEAT
MC01_1_0025_wav_headMic,2.91,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0025.wav,MC01,RANGE
MC01_1_0026_wav_headMic,3.78,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0026.wav,MC01,SWARM
MC01_1_0028_wav_headMic,3.145,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0028.wav,MC01,TWO
MC01_1_0029_wav_headMic,2.995,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0029.wav,MC01,CHAIR
MC01_1_0030_wav_headMic,3.055,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0030.wav,MC01,HAIR
MC01_1_0031_wav_headMic,3.16,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0031.wav,MC01,FLOOR
MC01_1_0032_wav_headMic,2.8100625,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0032.wav,MC01,DOUBLE
MC01_1_0033_wav_headMic,2.705,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0033.wav,MC01,UP
MC01_1_0034_wav_headMic,3.16,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0034.wav,MC01,RAID
MC01_1_0035_wav_headMic,2.855,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0035.wav,MC01,RAGE
MC01_1_0037_wav_headMic,6.44,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0037.wav,MC01,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
MC01_1_0038_wav_headMic,2.64,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0038.wav,MC01,FEET
MC01_1_0039_wav_headMic,3.1000625,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0039.wav,MC01,SHIP
MC01_1_0040_wav_headMic,3.3,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0040.wav,MC01,TRADE
MC01_1_0041_wav_headMic,3.205,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0041.wav,MC01,NO
MC01_1_0042_wav_headMic,3.1900625,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0042.wav,MC01,SHARE
MC01_1_0043_wav_headMic,4.875,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0043.wav,MC01,A LONG FLOWING BEARD CLINGS TO HIS CHIN
MC01_1_0044_wav_headMic,2.665,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0044.wav,MC01,STORM
MC01_1_0045_wav_headMic,3.065,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0045.wav,MC01,BAT
MC01_1_0046_wav_headMic,2.895,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0046.wav,MC01,KNOW
MC01_1_0047_wav_headMic,2.9700625,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0047.wav,MC01,DUG
MC01_1_0048_wav_headMic,2.5950625,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0048.wav,MC01,FOR
MC01_1_0049_wav_headMic,3.015,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0049.wav,MC01,GLOW
MC01_1_0050_wav_headMic,2.845,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0050.wav,MC01,JACKET
MC01_1_0051_wav_headMic,2.875,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0051.wav,MC01,DOWN
MC01_1_0052_wav_headMic,2.86,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0052.wav,MC01,TROUBLE
MC01_1_0053_wav_headMic,6.475,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0053.wav,MC01,EXCEPT IN THE WINTER WHEN THE OOZE OR SNOW OR ICE PREVENTS
MC01_1_0054_wav_headMic,2.9000625,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0054.wav,MC01,PAT
MC01_1_0055_wav_headMic,2.62,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0055.wav,MC01,CORN
MC01_1_0056_wav_headMic,3.145,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0056.wav,MC01,TRAIN
MC01_1_0057_wav_headMic,3.105,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0057.wav,MC01,WARM
MC01_1_0058_wav_headMic,2.78,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0058.wav,MC01,BORN
MC01_1_0059_wav_headMic,3.095,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0059.wav,MC01,GROW
MC01_1_0060_wav_headMic,5.05,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0060.wav,MC01,BUT HE ALWAYS ANSWERS BANANA OIL
MC01_1_0061_wav_headMic,5.795,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0061.wav,MC01,THE QUICK BROWN FOX JUMPS OVER THE LAZY DOG
MC01_1_0062_wav_headMic,2.9650625,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0062.wav,MC01,AIR
MC01_1_0063_wav_headMic,3.2,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0063.wav,MC01,AIR
MC01_1_0064_wav_headMic,3.025,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0064.wav,MC01,SIP
MC01_1_0065_wav_headMic,7.98,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0065.wav,MC01,TWICE EACH DAY HE PLAYS SKILLFULLY AND WITH ZEST UPON OUR SMALL ORGAN
MC01_1_0066_wav_headMic,3.09,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0066.wav,MC01,BUBBLE
MC01_1_0067_wav_headMic,3.3,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0067.wav,MC01,FORM
MC01_1_0068_wav_headMic,2.845,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0068.wav,MC01,RIGHT
MC01_1_0069_wav_headMic,3.105,/home/zzho680/Speech_Data/TORGO/Control/MC01/Session1/wav_headMic/0069.wav,MC01,KNEW
